SU,0.0023197752744735763
IA,0.0023130703386737422
GH,0.0022849460549699105
PL,0.002269180332613408
EB,0.0022521993363070515
IG,0.0022040453490692834
VI,0.0021692320865404112
IV,0.002111230795771007
WO,0.002106007777282433
YO,0.002101810399130224
RD,0.0020872733638328225
TW,0.002060589833070493
BA,0.002050693502311955
AG,0.0020372352972668983
RY,0.002032441960795227
AB,0.002029445518441609
LS,0.0020062894041506644
SW,0.0020057764683522293
AP,0.001978181771203139
FE,0.001972487675067399
TU,0.0019605097685100716
CI,0.0019532456448109517
FA,0.0019328588750584475
HT,0.001931383895562316
FR,0.0019285682989230244
AV,0.00191689172480274
EG,0.001916331611861437
GO,0.0018937247412680951
BO,0.001889952188662201
BU,0.0018762791426086922
TY,0.0018521464152082832
MP,0.0018119658276361818
OC,0.0017684379755255094
OD,0.001759941927120229
EH,0.0017481307593864685
YS,0.001743616554343432
EY,0.0017410081671159522
RM,0.0017062374565198627
OV,0.0016997679439133594
GT,0.0016992998726527494
YA,0.001674221521050446
CK,0.0016662529778553687
GI,0.0016426757381861775
RN,0.0016337710524698804
GR,0.0016165023680962318
RC,0.0016128253260785945
BL,0.0016051893354886344
LT,0.0015765659916166226
YT,0.00155271794589695
OA,0.001515732453451621
YE,0.0015030325516000127
OB,0.0014367086578035188
DB,0.001412242915276984
FF,0.0014073401925868009
SF,0.0014046751465357787
RR,0.0013635609603080043
DU,0.0013554897374490383
KI,0.0013446311317323
UC,0.0013279868507201369
IF,0.0013275310362662524
AF,0.0013187785199617543
DR,0.0013186194127348277
CL,0.0013143006228178858
EX,0.001306474536093429
SM,0.001290608215417576
PI,0.0012856257078534253
SB,0.0012843477623069182
CR,0.0012752506678510819
TL,0.0012495321871730035
OI,0.0012341485071695286
RU,0.0012327472997742542
UP,0.0012272874705293235
BY,0.0012099720715338155
TC,0.0012018185199353351
NN,0.0011981373152286214
AK,0.0011880571323692015
SL,0.0011482111787467556
NF,0.0011448165058048124
UE,0.0011396140695011162
DW,0.0011347522799201861
AU,0.001129515154540852
PP,0.0011270233226075158
UG,0.001117525916218816
RL,0.0011108010920156163
RG,0.0010744219646124408
BR,0.0010686732909976969
CU,0.0010647337683077315
UA,0.0010614850207439723
DH,0.0010605063262899698
RK,0.001038683428806049
YI,0.00103170259922464
LU,0.0010182261245997473
UM,0.0010151688607335104
BI,0.0010074775988830336
NY,0.001004431435521001
NW,0.0009749866543378793
QU,0.0009642230966883892
OG,0.0009627666180325981
SN,0.00096157886408275
MB,0.0009532012210556475
VA,0.0009507986556769535
DF,0.0009328766603787876
DD,0.0009253368741585971
MS,0.0009072014254150048
GS,0.0009066972775157312
AW,0.0009063006657509358
NH,0.0009054796909608344
PU,0.0008922372519662465
HR,0.0008887343491083124
SD,0.0008885606724696177
TB,0.000882364972300151
PT,0.0008816748909554573
NM,0.0008780794838958217
DC,0.0008747384633908653
GU,0.0008714890220455935
TM,0.0008695073507846416
MU,0.0008685760647340111
NU,0.0008632034206991841
MM,0.0008627191612032764
NL,0.0008540415733021567
EU,0.0008496811564944489
WN,0.0008440118052326642
NB,0.0008331603685915576
RP,0.0008298061662378588
DM,0.0008197965178322364
SR,0.0008126050099314522
UD,0.0008093042287542361
UI,0.0008051292828709401
RF,0.0007946647450534503
OK,0.0007857237514379853
YW,0.0007814440445462624
TF,0.0007789899080751198
IP,0.0007744037810152603
RW,0.0007742613245446399
RB,0.0007738466744605126
OH,0.0007526740815145536
KS,0.000746354656975311
DP,0.0007273242300802561
FU,0.0007259035968026243
YC,0.000723395114112982
TP,0.0007100684962948457
MT,0.0007067196129327448
DL,0.0007055630791509709
NK,0.0007037719665455243
CC,0.0006999080660404499
UB,0.0006916696418369083
RH,0.0006865444465416329
NP,0.0006864103154491656
JU,0.0006763941917494241
FL,0.000668536884856893
DN,0.0006569005500643486
KA,0.0006551697964505124
PH,0.0006533904781307827
HU,0.0006410148035061384
JO,0.0006293396169488794
LF,0.0006249866004773079
YB,0.0006236600902249075
RV,0.0006226561883759411
OE,0.0006050487073635606
IB,0.0006009174697155686
IK,0.0005978370797989063
YP,0.0005970829392945344
GL,0.0005959090609749415
LP,0.0005883167786202853
YM,0.0005819145628205199
LB,0.0005697548855068488
HS,0.0005693693742462576
DG,0.0005647702965981599
GN,0.0005611371940763308
EK,0.0005577168512184154
NR,0.0005535405177720939
PS,0.0005497145439897171
TD,0.0005426564733998874
LC,0.0005383890233148899
SK,0.0005369609897011219
YF,0.0005331118898683197
YH,0.0005298809493633882
VO,0.0005210974441513202
AH,0.0005146170623011168
DY,0.0005129450488553611
LM,0.0005125921453258696
SY,0.0005120731967543238
NV,0.0005075090394423684
YD,0.0004908127248167483
FS,0.0004734864565775405
SG,0.0004726432807790307
YR,0.00046759463271066337
YL,0.00046574454867663205
WS,0.00045991400884338226
MY,0.0004507565553959356
OY,0.0004470015785883647
KN,0.0004402820733767629
IZ,0.0004314863113579693
XP,0.00042568028513817046
LW,0.000424781838079144
TN,0.00041213373858048867
KO,0.00040655619773889267
AA,0.00039803239807310176
JA,0.00039609443504745395
ZE,0.0003954256296691516
FC,0.00036326191873751665
GW,0.00036261438932560564
TG,0.00035383897823118647
XT,0.0003491961923477848
FH,0.0003486492612552243
LR,0.0003480683348685385
JE,0.00034396484848105694
YN,0.00034357332444735506
GG,0.0003395565607489687
GF,0.000338863704278224
EQ,0.00033797242629482943
HY,0.00033450698763858445
KT,0.00033393669923509426
HC,0.0003332595684786388
BS,0.0003260014575526296
HW,0.00032451005856069603
HN,0.0003200548249462443
CS,0.0003195113627612476
HM,0.00031289569351605577
NJ,0.00031052157317938505
HH,0.0003075760081367029
WT,0.00030093767536209414
GC,0.0003005325069586413
LH,0.00029463698292369613
EJ,0.00029069283502364555
FM,0.00028937904409897906
DV,0.0002864311664512544
LV,0.00028636687603107177
WR,0.0002836999798960156
GP,0.0002810286898113786
FP,0.00027747675972654266
GB,0.00027389962224674304
GM,0.00027254304812878956
HL,0.00027045175938882136
LK,0.00026923024140535217
CY,0.00026486635569008074
MC,0.0002547859415701567
YG,0.00024261123232370915
XI,0.00023698096408714326
HB,0.0002344990763554902
FW,0.00023262563501052922
GY,0.0002265899671100062
HP,0.00022632286122759292
MW,0.00021683470525906318
PM,0.0002153555630738551
ZA,0.00021486852845189634
LG,0.00021425638189713622
IW,0.00021323582929186368
XA,0.00020909372240017176
FB,0.00020539517315563884
SV,0.00020399095937380905
GD,0.00020346114155856332
IX,0.00020336123702072563
AJ,0.0002012572289530235
KL,0.00019571784609462937
HF,0.000192936938530976
HD,0.0001916582992029561
AE,0.00018870001483253996
SQ,0.00018508841953760653
DJ,0.0001848617842434377
FY,0.00018268677920092957
AZ,0.00017769108978803644
LN,0.00017398097751829082
AO,0.00017334501113159254
FD,0.00017298910121554578
KW,0.00016642269045776
MF,0.0001653713802054217
MH,0.00016439476709595742
SJ,0.00016290961213763874
UF,0.00016231989785179125
TV,0.00016145452104487308
XC,0.00016141867566671372
YU,0.00016084445583465124
BB,0.00015937502659062186
WW,0.00015601064877473586
OJ,0.00015288215667318884
AX,0.00015282295398409983
MR,0.00015277508305971927
WL,0.0001521189970091509
XE,0.00015123211297533713
KH,0.00015034129751295103
OX,0.00015033736608437872
UO,0.00015029758927764705
ZI,0.0001489398588571723
FG,0.00014748823667197044
IH,0.0001412268585192956
TK,0.00014114591734280674
II,0.00014040380238465591
IU,0.0001333640013746624
TJ,0.00012938400809645246
MN,0.00012913517179387524
WY,0.00012803668439866913
KY,0.000127955511961676
KF,0.00012426598187680897
FN,0.0001235768255741323
UY,0.0001230213378429144
PW,0.00012266311532182507
DK,0.00012158382254847205
RJ,0.00011982924910269757
UK,0.0001190697896067277
KR,0.00011725370086682168
KU,0.0001171607341441116
WM,0.00011694543061465121
KM,0.00011230403229427506
MD,0.00011126544136967071
ML,0.00011066462657961904
EZ,0.00010764390187305436
KB,0.00010588493447769906
WC,0.00010369582254443145
WD,0.00010005393212344076
HG,9.93511314510131e-05
BT,9.904332371985113e-05
ZO,9.805815397172944e-05
KC,9.713334321521803e-05
PF,9.670574254285253e-05
YV,9.516069111393209e-05
PC,9.257542993687754e-05
PY,9.161315497867699e-05
WB,9.130627228953204e-05
YK,9.064324842383606e-05
CP,8.855496607042317e-05
YJ,8.757349649036954e-05
KP,8.687370220449718e-05
PB,8.541282959912518e-05
CD,8.289185884225322e-05
JI,8.269343732960336e-05
UW,8.157298018649313e-05
UH,7.847617077402891e-05
WF,7.775278791672264e-05
YY,7.700350388293995e-05
WP,7.440714220168121e-05
BC,7.409124035287036e-05
AQ,7.286278455427354e-05
CB,6.892788707439312e-05
IQ,6.744365715809148e-05
CM,6.612709110737392e-05
MG,6.59400013594325e-05
DQ,6.551933850219463e-05
BJ,6.535606858619135e-05
TZ,6.475456001462691e-05
KD,6.428625749351273e-05
PD,6.317158186300885e-05
FJ,6.240911598048367e-05
CF,6.189224875347616e-05
NZ,6.162190522400334e-05
CW,5.949245850083325e-05
FV,5.658597648337001e-05
VY,5.390266085251179e-05
FK,5.293668572624318e-05
OZ,5.285597581025856e-05
ZZ,5.1172168078785784e-05
IJ,5.067565177615262e-05
LJ,5.0498506229894114e-05
NQ,5.0281121355895434e-05
UV,4.9039021187547636e-05
XO,4.88359744648127e-05
PG,4.882672404464254e-05
HK,4.865374118746061e-05
KG,4.8394960683200476e-05
VS,4.719865009469496e-05
HV,4.568296874981478e-05
BM,4.4357383539431316e-05
HJ,4.391775732084462e-05
CN,4.3487612782932326e-05
GV,4.319414320303411e-05
CG,4.199459496746903e-05
WU,4.1831325051465765e-05
GJ,4.092085244621809e-05
XH,3.852776874819854e-05
GK,3.788740841191944e-05
TQ,3.67960900923452e-05
CQ,3.643416740318782e-05
RQ,3.6292404714080165e-05
BH,3.572720404168359e-05
XS,3.5694365050079535e-05
UZ,3.5553064881980387e-05
WK,3.4449489755680694e-05
XU,3.4118555974093337e-05
UX,3.348975866302693e-05
BD,3.2781638999001434e-05
BW,3.2420178830852556e-05
WG,3.2351031940080635e-05
MV,3.1524044376868626e-05
MJ,3.104972908264384e-05
PN,3.044428908250708e-05
XM,2.9483864208340556e-05
OQ,2.837034488035794e-05
BV,2.776999261131477e-05
XW,2.7594465888586045e-05
KK,2.747629177091229e-05
BP,2.663219093038549e-05
ZU,2.625685513198138e-05
RZ,2.6232341518530465e-05
XF,2.6139606056324644e-05
MK,2.5679397652859347e-05
ZH,2.4892649417387516e-05
BN,2.4542521013947084e-05
ZY,2.448378084586659e-05
HQ,2.3413044711170948e-05
WJ,2.299538824048837e-05
IY,2.274701445891966e-05
DZ,2.2672317316045648e-05
VR,2.229721277814579e-05
ZS,2.1968129080592464e-05
XY,2.1814572105767862e-05
CV,2.1790289752821203e-05
XB,2.1747969080542734e-05
XR,2.082408336604833e-05
UJ,2.0389776139059473e-05
YQ,2.034005513064488e-05
VD,1.9798443029682204e-05
PK,1.919855328164754e-05
VU,1.9155307567352055e-05
JR,1.8609764037817064e-05
ZL,1.850985949997937e-05
SZ,1.846383865963284e-05
YZ,1.8103303533500983e-05
LQ,1.7841285382181293e-05
KJ,1.7764506894768992e-05
BF,1.7425941516541255e-05
NX,1.7308461180380262e-05
QA,1.7003891096277855e-05
QI,1.6971514625682306e-05
KV,1.692456874331876e-05
ZW,1.5925754625446086e-05
WV,1.4784484036953e-05
UU,1.4579355969679774e-05
VT,1.4549060843622511e-05
VP,1.4471588574697448e-05
XD,1.3898987566164746e-05
GQ,1.3817815129171621e-05
XL,1.3779657145969725e-05
VC,1.3649920003083275e-05
CZ,1.3393220843361428e-05
LZ,1.3254464540809076e-05
ZT,1.317144201978192e-05
WZ,1.221888000276003e-05
SX,1.1788504204343487e-05
ZB,1.1713807061469471e-05
VL,1.1339165044578123e-05
PV,1.1124786557134741e-05
FQ,1.0985798994078137e-05
PJ,1.087918790161708e-05
ZM,1.0645846052824878e-05
VW,1.0547329078012708e-05
CJ,9.603323699648213e-06
ZC,9.490237313068047e-06
BG,9.369750590351755e-06
JS,9.094550590289593e-06
XG,9.085993951632197e-06
RX,8.93914353143096e-06
HZ,8.571901850675737e-06
XX,8.106143195108345e-06
VM,8.099667900989235e-06
XN,8.0326023547556e-06
QW,8.017570421979094e-06
JP,7.983112606845262e-06
VN,7.650560001728127e-06
ZD,7.6098581529794365e-06
ZR,7.558749581539321e-06
FZ,7.212090085662698e-06
XV,7.1961331108691766e-06
ZP,7.027775463772324e-06
VH,6.984761009981095e-06
VB,6.750956640180384e-06
ZF,6.627463530908792e-06
GZ,6.594162018296227e-06
TX,6.511370757773325e-06
VF,6.496107564492566e-06
DX,6.339544203112663e-06
QB,6.315030589661748e-06
BK,6.242414791326018e-06
ZG,6.0981082366715725e-06
VG,5.916800001336501e-06
JC,5.728322690369557e-06
ZK,5.6108423542085664e-06
ZN,5.605985883619234e-06
UQ,5.408258152482134e-06
JM,5.1658971440240275e-06
VV,5.163815799485743e-06
JD,5.065298824673574e-06
MQ,4.939261849855188e-06
JH,4.847220169162129e-06
QS,4.821087732181436e-06
JT,4.7195643708139654e-06
JB,4.481828572440937e-06
FX,4.466334118655925e-06
PQ,4.303064202652658e-06
MZ,4.225360673223342e-06
YX,3.918709244582646e-06
QT,3.911540168950775e-06
WQ,3.7568268916049035e-06
JJ,3.7198252109242765e-06
JW,3.719362689915769e-06
LX,3.576906219295355e-06
GX,3.4175677318644052e-06
JN,3.3421768074776277e-06
ZV,3.316044370496935e-06
MX,3.295462185618336e-06
JK,3.2300154629144775e-06
KQ,3.2156773116507347e-06
XK,3.156937143570239e-06
JF,2.923132773769528e-06
QM,2.8479731098870043e-06
QH,2.8382601687083397e-06
JL,2.8095838661808537e-06
JG,2.7804450426448604e-06
VK,2.6523267232881895e-06
VJ,2.6437700846307946e-06
KZ,2.588267563609854e-06
QC,2.466855798876547e-06
XJ,2.458067899714898e-06
PZ,2.242533109750246e-06
QL,2.220794622350378e-06
QO,2.172461176961309e-06
JV,2.064000000466221e-06
QF,2.030004706340895e-06
QD,2.0068786559155033e-06
BZ,1.880610420592864e-06
HX,1.7404665550149893e-06
ZJ,1.6574440339878327e-06
PX,1.5758090759861996e-06
QP,1.401901176787253e-06
QE,1.3921882356085885e-06
QR,1.381781512917162e-06
ZQ,1.3350668910578706e-06
JY,1.3235038658451746e-06
BQ,1.2749391599518517e-06
XQ,1.2525068910392216e-06
CX,1.2256806725457672e-06
KX,1.175497143122667e-06
WX,1.08183663889983e-06
QY,1.053854117885106e-06
QV,9.74069243917504e-07
QN,8.806400001989211e-07
VX,7.381835295785074e-07
BX,6.986379833510873e-07
JZ,6.611737816619525e-07
VZ,6.08908907700567e-07
QG,5.936457144198084e-07
QQ,5.779200001305419e-07
ZX,5.695946219774008e-07
XZ,4.81484369856658e-07
QK,4.678400001056768e-07
VQ,3.4411563032983046e-07
QJ,3.103515967087584e-07
QX,1.7691428575424752e-07
JX,1.72751596677677e-07
JQ,1.6697008407132905e-07
QZ,6.475294119109714e-08
